"Stanza","Line","Line Text","Parse Rank","Parse Text","Parse Meter","Parse Stress","Length (#sylls)","Ambiguity (#parses)","Tension (#viols)","*w stress","*s unstress","*unres within","*foot size","*unres across","*w peak","*s trough","*pentameter","*iambic"
"1","3","one wish inside my heart to keep -","98","ONE.WISH in SIDE my HEART.TO keep","++-+-++-","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","99","ONE.WISH in SIDE.MY heart TO keep","++-++-+-","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","115","ONE wish.in SIDE my.heart TO.KEEP","+--+--++","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","116","ONE wish.in SIDE.MY heart.to KEEP","+--++--+","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","117","ONE wish.in SIDE.MY heart TO.KEEP","+--++-++","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","118","ONE wish IN.SIDE my.heart TO.KEEP","+-++--++","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","119","ONE.WISH in.side MY heart.to KEEP","++--+--+","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","120","ONE.WISH in.side MY heart TO.KEEP","++--+-++","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","121","ONE.WISH in.side MY.HEART to KEEP","++--++-+","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","122","ONE.WISH in SIDE my.heart TO.KEEP","++-+--++","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","123","ONE.WISH in SIDE.MY heart.to KEEP","++-++--+","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","124","ONE.WISH in SIDE.MY heart TO.KEEP","++-++-++","-+-+-+-+","8","68","","","","","","","","","",""
"1","3","one wish inside my heart to keep -","135","ONE.WISH in.side MY.HEART to.keep","++--++--","-+-+-+-+","8","68","","","","","","","","","",""
"2","4","to see what lies above.","1","to SEE what LIES a BOVE","-+-+-+","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","3","to.see WHAT lies A bove","--+-+-","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","4","to SEE what.lies A bove","-+--+-","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","5","to SEE what LIES a.bove","-+-+--","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","6","to SEE what LIES.A bove","-+-++-","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","7","to SEE.WHAT lies A bove","-++-+-","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","13","to.see WHAT lies.a BOVE","--+--+","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","14","to.see WHAT lies A.BOVE","--+-++","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","15","to.see WHAT.LIES a BOVE","--++-+","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","16","to SEE what.lies A.BOVE","-+--++","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","17","to SEE.WHAT lies.a BOVE","-++--+","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","18","to SEE.WHAT lies A.BOVE","-++-++","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","25","to.see WHAT.LIES a.bove","--++--","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","27","TO see WHAT lies A bove","+-+-+-","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","29","TO see.what LIES a BOVE","+--+-+","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","30","TO see WHAT lies.a BOVE","+-+--+","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","31","TO see WHAT lies A.BOVE","+-+-++","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","32","TO see WHAT.LIES a BOVE","+-++-+","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","33","TO.SEE what LIES a BOVE","++-+-+","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","39","TO see.what LIES a.bove","+--+--","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","40","TO see.what LIES.A bove","+--++-","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","41","TO see WHAT.LIES a.bove","+-++--","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","42","TO.SEE what.lies A bove","++--+-","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","43","TO.SEE what LIES a.bove","++-+--","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","44","TO.SEE what LIES.A bove","++-++-","-+-+-+","6","26","","","","","","","","","",""
"2","4","to see what lies above.","51","TO.SEE what.lies A.BOVE","++--++","-+-+-+","6","26","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","1","so HEA vy blind MY dy ING eyes","-+--+-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","2","so HEA vy BLIND my DY ing EYES","-+-+-+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","3","so.hea VY blind MY dy ING eyes","--+-+-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","4","so.hea VY BLIND my DY ing EYES","--++-+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","5","so HEA vy blind.my DY ing EYES","-+---+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","6","so HEA vy blind MY dy.ing EYES","-+--+--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","7","so HEA vy blind MY dy ING.EYES","-+--+-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","8","so HEA vy blind MY.DY ing EYES","-+--++-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","9","so HEA vy BLIND my.dy ING eyes","-+-+--+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","10","so HEA vy BLIND my DY ing.eyes","-+-+-+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","11","so HEA vy BLIND my DY.ING eyes","-+-+-++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","12","so HEA vy BLIND.MY dy ING eyes","-+-++-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","13","so HEA.VY blind MY dy ING eyes","-++-+-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","14","so HEA.VY BLIND my DY ing EYES","-+++-+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","15","so.hea VY blind.my DY ing EYES","--+--+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","16","so.hea VY blind MY dy.ing EYES","--+-+--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","17","so.hea VY blind MY dy ING.EYES","--+-+-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","18","so.hea VY blind MY.DY ing EYES","--+-++-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","19","so.hea VY BLIND my.dy ING eyes","--++--+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","20","so.hea VY BLIND my DY ing.eyes","--++-+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","21","so.hea VY BLIND my DY.ING eyes","--++-++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","22","so.hea VY BLIND.MY dy ING eyes","--+++-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","23","so HEA vy blind.my DY ing.eyes","-+---+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","24","so HEA vy blind.my DY.ING eyes","-+---++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","25","so HEA vy blind MY.DY ing.eyes","-+--++--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","26","so HEA vy BLIND my.dy ING.EYES","-+-+--++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","27","so HEA vy BLIND.MY dy.ing EYES","-+-++--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","28","so HEA vy BLIND.MY dy ING.EYES","-+-++-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","29","so HEA.VY blind.my DY ing EYES","-++--+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","30","so HEA.VY blind MY dy.ing EYES","-++-+--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","31","so HEA.VY blind MY dy ING.EYES","-++-+-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","32","so HEA.VY blind MY.DY ing EYES","-++-++-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","33","so HEA.VY BLIND my.dy ING eyes","-+++--+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","34","so HEA.VY BLIND my DY ing.eyes","-+++-+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","35","so HEA.VY BLIND my DY.ING eyes","-+++-++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","36","so HEA.VY BLIND.MY dy ING eyes","-++++-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","37","so.hea VY blind.my DY ing.eyes","--+--+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","38","so.hea VY blind.my DY.ING eyes","--+--++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","39","so.hea VY blind MY.DY ing.eyes","--+-++--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","40","so.hea VY BLIND my.dy ING.EYES","--++--++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","41","so.hea VY BLIND.MY dy.ing EYES","--+++--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","42","so.hea VY BLIND.MY dy ING.EYES","--+++-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","43","so HEA.VY blind.my DY ing.eyes","-++--+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","44","so HEA.VY blind.my DY.ING eyes","-++--++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","45","so HEA.VY blind MY.DY ing.eyes","-++-++--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","46","so HEA.VY BLIND my.dy ING.EYES","-+++--++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","47","so HEA.VY BLIND.MY dy.ing EYES","-++++--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","48","so HEA.VY BLIND.MY dy ING.EYES","-++++-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","49","SO hea VY blind MY dy ING eyes","+-+-+-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","50","SO hea VY BLIND my DY ing EYES","+-++-+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","51","SO hea.vy blind MY dy ING eyes","+---+-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","52","SO hea.vy BLIND my DY ing EYES","+--+-+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","53","SO hea VY blind.my DY ing EYES","+-+--+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","54","SO hea VY blind MY dy.ing EYES","+-+-+--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","55","SO hea VY blind MY dy ING.EYES","+-+-+-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","56","SO hea VY blind MY.DY ing EYES","+-+-++-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","57","SO hea VY BLIND my.dy ING eyes","+-++--+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","58","SO hea VY BLIND my DY ing.eyes","+-++-+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","59","SO hea VY BLIND my DY.ING eyes","+-++-++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","60","SO hea VY BLIND.MY dy ING eyes","+-+++-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","61","SO.HEA vy blind MY dy ING eyes","++--+-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","62","SO.HEA vy BLIND my DY ing EYES","++-+-+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","63","SO hea.vy blind.my DY ing EYES","+----+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","64","SO hea.vy blind MY dy.ing EYES","+---+--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","65","SO hea.vy blind MY dy ING.EYES","+---+-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","66","SO hea.vy blind MY.DY ing EYES","+---++-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","67","SO hea.vy BLIND my.dy ING eyes","+--+--+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","68","SO hea.vy BLIND my DY ing.eyes","+--+-+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","69","SO hea.vy BLIND my DY.ING eyes","+--+-++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","70","SO hea.vy BLIND.MY dy ING eyes","+--++-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","71","SO hea VY blind.my DY ing.eyes","+-+--+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","72","SO hea VY blind.my DY.ING eyes","+-+--++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","73","SO hea VY blind MY.DY ing.eyes","+-+-++--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","74","SO hea VY BLIND my.dy ING.EYES","+-++--++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","75","SO hea VY BLIND.MY dy.ing EYES","+-+++--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","76","SO hea VY BLIND.MY dy ING.EYES","+-+++-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","77","SO.HEA vy blind.my DY ing EYES","++---+-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","78","SO.HEA vy blind MY dy.ing EYES","++--+--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","79","SO.HEA vy blind MY dy ING.EYES","++--+-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","80","SO.HEA vy blind MY.DY ing EYES","++--++-+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","81","SO.HEA vy BLIND my.dy ING eyes","++-+--+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","82","SO.HEA vy BLIND my DY ing.eyes","++-+-+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","83","SO.HEA vy BLIND my DY.ING eyes","++-+-++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","84","SO.HEA vy BLIND.MY dy ING eyes","++-++-+-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","85","SO hea.vy blind.my DY ing.eyes","+----+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","86","SO hea.vy blind.my DY.ING eyes","+----++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","87","SO hea.vy blind MY.DY ing.eyes","+---++--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","88","SO hea.vy BLIND my.dy ING.EYES","+--+--++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","89","SO hea.vy BLIND.MY dy.ing EYES","+--++--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","90","SO hea.vy BLIND.MY dy ING.EYES","+--++-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","91","SO.HEA vy blind.my DY ing.eyes","++---+--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","92","SO.HEA vy blind.my DY.ING eyes","++---++-","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","93","SO.HEA vy blind MY.DY ing.eyes","++--++--","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","94","SO.HEA vy BLIND my.dy ING.EYES","++-+--++","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","95","SO.HEA vy BLIND.MY dy.ing EYES","++-++--+","-+-+-+-+","8","96","","","","","","","","","",""
"3","5","so heavy, blind my dying eyes","96","SO.HEA vy BLIND.MY dy ING.EYES","++-++-++","-+-+-+-+","8","96","","","","","","","","","",""
"3","6","a struggle as i try to rise!","1","a STRUG gle AS i TRY to RISE","-+-+-+-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","2","a.strug GLE as I try TO rise","--+-+-+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","3","a STRUG gle.as I try TO rise","-+--+-+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","4","a STRUG gle AS i.try TO rise","-+-+--+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","5","a STRUG gle AS i TRY to.rise","-+-+-+--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","6","a STRUG gle AS i TRY.TO rise","-+-+-++-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","7","a STRUG gle AS.I try TO rise","-+-++-+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","8","a STRUG.GLE as I try TO rise","-++-+-+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","9","a.strug GLE as.i TRY to RISE","--+--+-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","10","a.strug GLE as I try.to RISE","--+-+--+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","11","a.strug GLE as I try TO.RISE","--+-+-++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","12","a.strug GLE as I.TRY to RISE","--+-++-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","13","a.strug GLE.AS i TRY to RISE","--++-+-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","14","a STRUG gle.as I try.to RISE","-+--+--+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","15","a STRUG gle.as I try TO.RISE","-+--+-++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","16","a STRUG gle.as I.TRY to RISE","-+--++-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","17","a STRUG gle AS i.try TO.RISE","-+-+--++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","18","a STRUG gle AS.I try.to RISE","-+-++--+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","19","a STRUG gle AS.I try TO.RISE","-+-++-++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","20","a STRUG.GLE as.i TRY to RISE","-++--+-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","21","a STRUG.GLE as I try.to RISE","-++-+--+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","22","a STRUG.GLE as I try TO.RISE","-++-+-++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","23","a STRUG.GLE as I.TRY to RISE","-++-++-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","24","a.strug GLE as.i TRY to.rise","--+--+--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","25","a.strug GLE as.i TRY.TO rise","--+--++-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","26","a.strug GLE as I.TRY to.rise","--+-++--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","27","a.strug GLE.AS i.try TO rise","--++--+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","28","a.strug GLE.AS i TRY to.rise","--++-+--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","29","a.strug GLE.AS i TRY.TO rise","--++-++-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","30","a STRUG gle.as I.TRY to.rise","-+--++--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","31","a STRUG.GLE as.i TRY to.rise","-++--+--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","32","a STRUG.GLE as.i TRY.TO rise","-++--++-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","33","a STRUG.GLE as I.TRY to.rise","-++-++--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","34","a.strug GLE.AS i.try TO.RISE","--++--++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","35","A strug GLE as I try TO rise","+-+-+-+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","36","A strug.gle AS i TRY to RISE","+--+-+-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","37","A strug GLE as.i TRY to RISE","+-+--+-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","38","A strug GLE as I try.to RISE","+-+-+--+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","39","A strug GLE as I try TO.RISE","+-+-+-++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","40","A strug GLE as I.TRY to RISE","+-+-++-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","41","A strug GLE.AS i TRY to RISE","+-++-+-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","42","A.STRUG gle AS i TRY to RISE","++-+-+-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","43","A strug.gle AS i.try TO rise","+--+--+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","44","A strug.gle AS i TRY to.rise","+--+-+--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","45","A strug.gle AS i TRY.TO rise","+--+-++-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","46","A strug.gle AS.I try TO rise","+--++-+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","47","A strug GLE as.i TRY to.rise","+-+--+--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","48","A strug GLE as.i TRY.TO rise","+-+--++-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","49","A strug GLE as I.TRY to.rise","+-+-++--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","50","A strug GLE.AS i.try TO rise","+-++--+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","51","A strug GLE.AS i TRY to.rise","+-++-+--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","52","A strug GLE.AS i TRY.TO rise","+-++-++-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","53","A.STRUG gle.as I try TO rise","++--+-+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","54","A.STRUG gle AS i.try TO rise","++-+--+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","55","A.STRUG gle AS i TRY to.rise","++-+-+--","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","56","A.STRUG gle AS i TRY.TO rise","++-+-++-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","57","A.STRUG gle AS.I try TO rise","++-++-+-","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","58","A strug.gle AS i.try TO.RISE","+--+--++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","59","A strug.gle AS.I try.to RISE","+--++--+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","60","A strug.gle AS.I try TO.RISE","+--++-++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","61","A strug GLE.AS i.try TO.RISE","+-++--++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","62","A.STRUG gle.as I try.to RISE","++--+--+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","63","A.STRUG gle.as I try TO.RISE","++--+-++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","64","A.STRUG gle.as I.TRY to RISE","++--++-+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","65","A.STRUG gle AS i.try TO.RISE","++-+--++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","66","A.STRUG gle AS.I try.to RISE","++-++--+","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","67","A.STRUG gle AS.I try TO.RISE","++-++-++","-+---+-+","8","68","","","","","","","","","",""
"3","6","a struggle as i try to rise!","68","A.STRUG gle.as I.TRY to.rise","++--++--","-+---+-+","8","68","","","","","","","","","",""
