"Stanza","Line","Line Text","Parse Rank","Parse Text","Parse Meter","Parse Stress","Length (#sylls)","Ambiguity (#parses)","Tension (#viols)","*w stress","*s unstress","*unres within","*foot size","*unres across","*w peak","*s trough","*pentameter","*iambic"
"1","6","loyalty; the desire, hard-wired,","265","loy AL.TY THE de SI re hard.wired","-+++-+---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","267","loy AL.TY THE de SI re HARD.WIRED","-+++-+-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","269","loy AL.TY THE de SIRE HARD wi.red","-+++-++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","271","loy AL.TY THE de SI.RE HARD wired","-+++-+++-","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","273","loy AL.TY THE.DE sire hard WI red","-++++--+-","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","274","loy AL.TY THE.DE si RE hard WIRED","-++++-+-+","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","276","loy AL.TY THE.DE si RE HARD wired","-++++-++-","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","277","loy.al TY the.de SIRE hard WIRED","--+--+-+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","278","loy.al TY the.de SIRE HARD wired","--+--++-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","279","loy.al TY the DE sire hard.wired","--+-+---","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","280","loy.al TY the DE sire HARD.WIRED","--+-+-++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","281","loy.al TY the DE.SIRE hard WIRED","--+-++-+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","282","loy.al TY the DE.SIRE HARD wired","--+-+++-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","283","loy.al TY THE de.sire hard WIRED","--++---+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","284","loy.al TY THE de.sire HARD wired","--++--+-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","285","loy.al TY THE de SIRE hard.wired","--++-+--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","286","loy.al TY THE de SIRE HARD.WIRED","--++-+++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","287","loy.al TY THE.DE sire hard WIRED","--+++--+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","288","loy.al TY THE.DE sire HARD wired","--+++-+-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","289","loy AL ty the.de SIRE hard.wired","-+---+--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","290","loy AL ty the.de SIRE HARD.WIRED","-+---+++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","291","loy AL ty the DE.SIRE hard.wired","-+--++--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","292","loy AL ty the DE.SIRE HARD.WIRED","-+--++++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","293","loy AL ty THE de.sire hard.wired","-+-+----","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","294","loy AL ty THE de.sire HARD.WIRED","-+-+--++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","295","loy AL ty THE.DE sire hard.wired","-+-++---","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","296","loy AL ty THE.DE sire HARD.WIRED","-+-++-++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","297","loy AL.TY the.de SIRE hard WIRED","-++--+-+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","298","loy AL.TY the.de SIRE HARD wired","-++--++-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","299","loy AL.TY the DE sire hard.wired","-++-+---","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","300","loy AL.TY the DE sire HARD.WIRED","-++-+-++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","301","loy AL.TY the DE.SIRE hard WIRED","-++-++-+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","302","loy AL.TY the DE.SIRE HARD wired","-++-+++-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","303","loy AL.TY THE de.sire hard WIRED","-+++---+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","304","loy AL.TY THE de.sire HARD wired","-+++--+-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","305","loy AL.TY THE de SIRE hard.wired","-+++-+--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","306","loy AL.TY THE de SIRE HARD.WIRED","-+++-+++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","307","loy AL.TY THE.DE sire hard WIRED","-++++--+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","308","loy AL.TY THE.DE sire HARD wired","-++++-+-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","309","loy.al TY the.de SI re hard.wi RED","--+--+---+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","310","loy.al TY the.de SI re hard WI.RED","--+--+--++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","311","loy.al TY the.de SI re HARD wi.red","--+--+-+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","312","loy.al TY the.de SI re HARD.WI red","--+--+-++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","313","loy.al TY the.de SI.RE hard WI red","--+--++-+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","314","loy.al TY the.de SI.RE HARD wi RED","--+--+++-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","315","loy.al TY the DE si.re hard.wi RED","--+-+----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","316","loy.al TY the DE si.re hard WI.RED","--+-+---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","317","loy.al TY the DE si.re HARD wi.red","--+-+--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","318","loy.al TY the DE si.re HARD.WI red","--+-+--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","319","loy.al TY the DE.SI re hard.wi RED","--+-++---+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","320","loy.al TY the DE.SI re hard WI.RED","--+-++--++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","321","loy.al TY the DE.SI re HARD wi.red","--+-++-+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","322","loy.al TY the DE.SI re HARD.WI red","--+-++-++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","323","loy.al TY THE de.si RE hard.wi RED","--++--+--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","324","loy.al TY THE de.si RE hard WI.RED","--++--+-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","325","loy.al TY THE de.si RE HARD wi.red","--++--++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","326","loy.al TY THE de.si RE HARD.WI red","--++--+++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","327","loy.al TY THE de SI.RE hard.wi RED","--++-++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","328","loy.al TY THE de SI.RE hard WI.RED","--++-++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","329","loy.al TY THE de SI.RE HARD wi.red","--++-+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","330","loy.al TY THE de SI.RE HARD.WI red","--++-++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","331","loy.al TY THE.DE si.re hard WI red","--+++---+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","332","loy.al TY THE.DE si.re HARD wi RED","--+++--+-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","333","loy.al TY THE.DE si RE hard.wi RED","--+++-+--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","334","loy.al TY THE.DE si RE hard WI.RED","--+++-+-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","335","loy.al TY THE.DE si RE HARD wi.red","--+++-++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","336","loy.al TY THE.DE si RE HARD.WI red","--+++-+++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","337","loy AL ty the.de SI.RE hard.wi RED","-+---++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","338","loy AL ty the.de SI.RE hard WI.RED","-+---++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","339","loy AL ty the.de SI.RE HARD wi.red","-+---+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","340","loy AL ty the.de SI.RE HARD.WI red","-+---++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","341","loy AL ty THE.DE si.re hard.wi RED","-+-++----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","342","loy AL ty THE.DE si.re hard WI.RED","-+-++---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","343","loy AL ty THE.DE si.re HARD wi.red","-+-++--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","344","loy AL ty THE.DE si.re HARD.WI red","-+-++--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","345","loy AL.TY the.de SI re hard.wi RED","-++--+---+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","346","loy AL.TY the.de SI re hard WI.RED","-++--+--++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","347","loy AL.TY the.de SI re HARD wi.red","-++--+-+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","348","loy AL.TY the.de SI re HARD.WI red","-++--+-++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","349","loy AL.TY the.de SI.RE hard WI red","-++--++-+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","350","loy AL.TY the.de SI.RE HARD wi RED","-++--+++-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","351","loy AL.TY the DE si.re hard.wi RED","-++-+----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","352","loy AL.TY the DE si.re hard WI.RED","-++-+---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","353","loy AL.TY the DE si.re HARD wi.red","-++-+--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","354","loy AL.TY the DE si.re HARD.WI red","-++-+--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","355","loy AL.TY the DE.SI re hard.wi RED","-++-++---+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","356","loy AL.TY the DE.SI re hard WI.RED","-++-++--++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","357","loy AL.TY the DE.SI re HARD wi.red","-++-++-+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","358","loy AL.TY the DE.SI re HARD.WI red","-++-++-++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","359","loy AL.TY THE de.si RE hard.wi RED","-+++--+--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","360","loy AL.TY THE de.si RE hard WI.RED","-+++--+-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","361","loy AL.TY THE de.si RE HARD wi.red","-+++--++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","362","loy AL.TY THE de.si RE HARD.WI red","-+++--+++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","363","loy AL.TY THE de SI.RE hard.wi RED","-+++-++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","364","loy AL.TY THE de SI.RE hard WI.RED","-+++-++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","365","loy AL.TY THE de SI.RE HARD wi.red","-+++-+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","366","loy AL.TY THE de SI.RE HARD.WI red","-+++-++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","367","loy AL.TY THE.DE si.re hard WI red","-++++---+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","368","loy AL.TY THE.DE si.re HARD wi RED","-++++--+-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","369","loy AL.TY THE.DE si RE hard.wi RED","-++++-+--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","370","loy AL.TY THE.DE si RE hard WI.RED","-++++-+-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","371","loy AL.TY THE.DE si RE HARD wi.red","-++++-++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","372","loy AL.TY THE.DE si RE HARD.WI red","-++++-+++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","373","loy.al TY the.de SI re hard.wired","--+--+---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","375","loy.al TY the.de SI re HARD.WIRED","--+--+-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","377","loy.al TY the.de SIRE HARD wi.red","--+--++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","379","loy.al TY the.de SI.RE HARD wired","--+--+++-","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","381","loy.al TY the DE si.re hard.wired","--+-+----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","383","loy.al TY the DE.SI re hard.wired","--+-++---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","385","loy.al TY the DE.SI re HARD.WIRED","--+-++-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","387","loy.al TY the DE.SIRE HARD wi.red","--+-+++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","388","loy.al TY the DE.SIRE HARD.WI red","--+-++++-","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","389","loy.al TY THE de.sire hard.wi RED","--++----+","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","390","loy.al TY THE de.sire hard WI.RED","--++---++","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","391","loy.al TY THE de.si RE hard.wired","--++--+--","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","394","loy.al TY THE de.si RE HARD.WIRED","--++--+++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","396","loy.al TY THE de SI.RE HARD.WIRED","--++-++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","397","loy.al TY THE.DE si.re hard WIRED","--+++---+","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","400","loy.al TY THE.DE sire hard WI.RED","--+++--++","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","401","loy.al TY THE.DE si RE hard.wired","--+++-+--","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","404","loy.al TY THE.DE si RE HARD.WIRED","--+++-+++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","406","loy AL ty the.de SI.RE HARD.WIRED","-+---++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","407","loy AL ty THE.DE si.re hard.wired","-+-++----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","409","loy AL.TY the.de SI re hard.wired","-++--+---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","411","loy AL.TY the.de SI re HARD.WIRED","-++--+-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","413","loy AL.TY the.de SIRE HARD wi.red","-++--++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","415","loy AL.TY the.de SI.RE HARD wired","-++--+++-","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","417","loy AL.TY the DE si.re hard.wired","-++-+----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","419","loy AL.TY the DE.SI re hard.wired","-++-++---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","421","loy AL.TY the DE.SI re HARD.WIRED","-++-++-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","423","loy AL.TY the DE.SIRE HARD wi.red","-++-+++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","424","loy AL.TY the DE.SIRE HARD.WI red","-++-++++-","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","425","loy AL.TY THE de.sire hard.wi RED","-+++----+","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","426","loy AL.TY THE de.sire hard WI.RED","-+++---++","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","427","loy AL.TY THE de.si RE hard.wired","-+++--+--","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","430","loy AL.TY THE de.si RE HARD.WIRED","-+++--+++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","432","loy AL.TY THE de SI.RE HARD.WIRED","-+++-++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","433","loy AL.TY THE.DE si.re hard WIRED","-++++---+","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","436","loy AL.TY THE.DE sire hard WI.RED","-++++--++","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","437","loy AL.TY THE.DE si RE hard.wired","-++++-+--","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","440","loy AL.TY THE.DE si RE HARD.WIRED","-++++-+++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","441","loy.al TY the.de SIRE hard.wired","--+--+--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","442","loy.al TY the.de SIRE HARD.WIRED","--+--+++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","443","loy.al TY the DE.SIRE hard.wired","--+-++--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","444","loy.al TY the DE.SIRE HARD.WIRED","--+-++++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","445","loy.al TY THE de.sire hard.wired","--++----","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","446","loy.al TY THE de.sire HARD.WIRED","--++--++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","447","loy.al TY THE.DE sire hard.wired","--+++---","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","448","loy.al TY THE.DE sire HARD.WIRED","--+++-++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","449","loy AL.TY the.de SIRE hard.wired","-++--+--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","450","loy AL.TY the.de SIRE HARD.WIRED","-++--+++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","451","loy AL.TY the DE.SIRE hard.wired","-++-++--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","452","loy AL.TY the DE.SIRE HARD.WIRED","-++-++++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","453","loy AL.TY THE de.sire hard.wired","-+++----","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","454","loy AL.TY THE de.sire HARD.WIRED","-+++--++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","455","loy AL.TY THE.DE sire hard.wired","-++++---","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","456","loy AL.TY THE.DE sire HARD.WIRED","-++++-++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","457","loy.al TY the.de SI.RE hard.wi RED","--+--++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","458","loy.al TY the.de SI.RE hard WI.RED","--+--++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","459","loy.al TY the.de SI.RE HARD wi.red","--+--+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","460","loy.al TY the.de SI.RE HARD.WI red","--+--++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","461","loy.al TY THE.DE si.re hard.wi RED","--+++----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","462","loy.al TY THE.DE si.re hard WI.RED","--+++---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","463","loy.al TY THE.DE si.re HARD wi.red","--+++--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","464","loy.al TY THE.DE si.re HARD.WI red","--+++--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","465","loy AL.TY the.de SI.RE hard.wi RED","-++--++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","466","loy AL.TY the.de SI.RE hard WI.RED","-++--++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","467","loy AL.TY the.de SI.RE HARD wi.red","-++--+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","468","loy AL.TY the.de SI.RE HARD.WI red","-++--++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","469","loy AL.TY THE.DE si.re hard.wi RED","-++++----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","470","loy AL.TY THE.DE si.re hard WI.RED","-++++---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","471","loy AL.TY THE.DE si.re HARD wi.red","-++++--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","472","loy AL.TY THE.DE si.re HARD.WI red","-++++--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","474","loy.al TY the.de SI.RE HARD.WIRED","--+--++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","475","loy.al TY THE.DE si.re hard.wired","--+++----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","478","loy AL.TY the.de SI.RE HARD.WIRED","-++--++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","479","loy AL.TY THE.DE si.re hard.wired","-++++----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","481","LOY al TY the DE sire hard WIRED","+-+-+--+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","482","LOY al TY the DE sire hard WI red","+-+-+--+-","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","483","LOY al TY the DE sire HARD wired","+-+-+-+-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","484","LOY al TY the DE si RE hard WIRED","+-+-+-+-+","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","486","LOY al TY the DE si RE hard WI red","+-+-+-+-+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","487","LOY al TY the DE si RE HARD wired","+-+-+-++-","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","488","LOY al TY the DE si RE HARD wi RED","+-+-+-++-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","489","LOY al TY THE de SI re hard WIRED","+-++-+--+","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","490","LOY al TY THE de SI re hard WI red","+-++-+--+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","491","LOY al TY THE de SIRE hard WIRED","+-++-+-+","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","492","LOY al TY THE de SI re HARD wired","+-++-+-+-","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","494","LOY al TY THE de SI re HARD wi RED","+-++-+-+-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","495","LOY al TY THE de SIRE HARD wired","+-++-++-","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","496","LOY al TY THE de SIRE HARD wi RED","+-++-++-+","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","497","LOY al.ty the DE si RE hard WI red","+---+-+-+-","+----+-++-","10","780","","","","","","","","","",""
